SC_type,AB_compound,Def_site,Impuirty_atom,0/-1 NN,0/-1 Error,0/-1 DFT,-2/-3 NN,-2/-3 Error,-2/-3 DFT,-1/-2 NN,-1/-2 Error,-1/-2 DFT,+3/+2 NN,+3/+2 Error,+3/+2 DFT,+2/+1 NN,+2/+1 Error,+2/+1 DFT,+1/0 NN,+1/0 Error,+1/0 DFT
II-VI,ZnTe,M_i_A,Zr,1.9590153634548186,0.042510940742896956,1.9449730000000003,2.6998916387557985,0.057545292301110884,2.5850700000000013,2.3413011610507963,0.044976939975975565,2.2889919999999977,0.22461954744067042,0.09708155231312915,0.057802000000000076,0.9996999368071556,0.061270419124470836,0.6163939999999998,1.5374608844518662,0.05195644763693146,1.541162
II-VI,ZnTe,M_i_B,Ag,1.8617081940174103,0.04582911687523491,2.045464,2.7580844163894653,0.044506581109177566,2.749340000000003,2.379242318868637,0.044551029620989,2.4159259999999994,-0.763812804222107,0.03641637080670118,-0.7484970000000003,-0.37471788227558134,0.0375099329028976,-0.367782,1.351604363322258,0.06582572115848671,1.5775140000000005
II-VI,ZnTe,M_i_B,Be,1.9439720422029496,0.05942057047876997,1.988803,2.7559965550899506,0.07324619153452513,2.742996000000002,2.3275339245796203,0.06236710519366203,2.397903,-0.7313999846577645,0.04003584178677598,-0.6955969999999996,0.9183112427592277,0.08386300433356422,0.9846549999999994,1.3779011577367783,0.07835049177491944,1.4484959999999991
II-VI,ZnTe,M_i_B,Na,1.9586254954338074,0.07028078538710611,2.1401709999999996,2.8688957512378694,0.06955143301352372,2.8154969999999975,2.4764403283596037,0.07084131590098433,2.5314309999999987,-0.7658419981598854,0.03920107612883077,-0.7728660000000003,-0.4138543479144573,0.04117571532219907,-0.40917400000000004,1.4473424822092056,0.06801909495621467,1.661099
II-VI,ZnTe,M_i_B,S,0.7686513960361481,0.06998275531446665,0.9040000000000005,2.156517833471298,0.05424124956861362,2.1510770000000003,1.3938414841890334,0.07301813167199837,0.9040000000000005,-0.3617016486823559,0.07371410833179431,0.193257,-0.05354304752618191,0.05553296000100595,0.193257,0.3461083106696606,0.06600729074972578,0.478639
II-VI,ZnTe,M_i_B,Te,1.2628131061792374,0.07245778330410833,1.149999999999999,2.3628469824790956,0.05849988061896057,2.760000000000001,1.730606234073639,0.07022372233151884,1.4799999999999986,-0.02000656579621136,0.07522608190709983,0.010000000000000009,0.3715653490275145,0.05538074650686753,0.30000000000000016,0.8210006684064866,0.08200053563231471,0.7399999999999993
II-VI,ZnTe,M_i_B,Ti,1.9474005579948426,0.043662196679736726,1.893377999999999,2.6997713267803194,0.06370580699353198,2.6119730000000017,2.3267125129699706,0.0502645984866376,2.315482000000002,0.0799156712309923,0.08724987431832473,0.16333000000000014,0.9384737864136696,0.07467493358572373,0.9798260000000001,1.5003652840852737,0.05690928518189277,1.543750000000001
II-VI,ZnTe,M_i_B,Zn,1.8686109334230423,0.03197552585614111,1.9899999999999995,2.712759530544281,0.03852586052923336,2.8400000000000025,2.296210777759552,0.028884402372601765,2.4800000000000004,-0.7134554848074913,0.03090084636932152,-0.6799999999999998,0.6131419278681278,0.07420491921316943,0.6900000000000003,1.1609325021505357,0.06348221351324097,1.1300000000000003
II-VI,ZnTe,M_i_neut,Mn,1.9864390254020692,0.04907129391065658,1.9609420000000015,2.864939671754837,0.07116193913137445,4.042618000000003,2.4069306910037995,0.052856280561750964,2.3904040000000024,-0.7904758736491203,0.044109738011531736,-0.6667449999999996,0.7411898210644722,0.08991255766919164,0.48437400000000014,1.3768154472112655,0.0694595618621003,1.2000409999999992
II-VI,ZnTe,M_i_neut,Pt,1.2943421840667724,0.07634146442729543,1.8771169999999988,2.522430270910263,0.04355062773483396,2.178172000000002,1.9812032610177994,0.051019696890672823,2.178172000000002,-0.7369879513978959,0.03750042705859456,-0.7455199999999993,-0.3394701831042767,0.03662360252192631,-0.3073359999999999,0.3923849672079086,0.06769641673393408,0.12076099999999992
II-VI,ZnTe,M_i_neut,Sb,1.5997634172439574,0.04608398898773661,1.6789049999999999,2.4574152529239655,0.04160521977828936,2.607664999999998,1.9916597574949264,0.04199153218239718,2.106928999999999,0.09873445029079449,0.09825633096443373,0.102738,0.598773366957903,0.06957574172360562,0.240638,1.1236699402332306,0.056134675640356166,1.3278910000000006
II-VI,ZnTe,M_i_neut,Te,1.2420707315206527,0.057594974863429425,1.350000000000001,2.376813930273056,0.05359373092224304,2.7199999999999993,1.735377711057663,0.057300780066148305,1.8199999999999992,-0.19579226821660994,0.07062349922389122,-0.5700000000000002,0.27204442359507086,0.0524367395010462,0.5599999999999998,0.7734316527843476,0.05854230437466867,0.8999999999999992
II-VI,ZnTe,M_i_neut,Tl,2.03829205930233,0.05689399054218007,2.202178000000002,2.9002852618694304,0.05900473138894475,2.8418219999999974,2.5203636825084685,0.0547796901584877,2.5580580000000017,-0.6770924165844917,0.03496802455095515,-0.6701939999999996,-0.012390574062010273,0.12476204789209365,-0.2928730000000001,1.4044444531202316,0.08312224023014583,1.6816370000000003
II-VI,ZnTe,M_i_neut,W,1.6576565086841584,0.05792726297004753,1.5595,2.4845450937747957,0.044428855738638307,2.576194999999999,2.059872254729271,0.051205513195054723,2.258779,0.06649772897362709,0.05906753052572942,0.11364700000000016,0.571279889345169,0.06523791808755534,0.5021540000000005,1.1900562345981598,0.06963178199024453,0.9061020000000001
II-VI,ZnTe,M_i_neut,Zn,1.8433442920446397,0.03861259653307073,1.9500000000000015,2.7023851692676546,0.035854693703314795,2.799999999999998,2.2816734075546266,0.02977840660382098,2.450000000000002,-0.7218888059258461,0.030780951164717536,-0.66,0.5460087113082409,0.07986666545089965,0.21999999999999997,1.1181643471121787,0.06652906825464178,0.7800000000000005
III-V,AlAs,M_A,As,1.4528927147388457,0.08307811547114337,1.770000000000001,2.5826024174690247,0.06927937639296554,2.5699999999999976,2.076529160141945,0.06695738989979967,2.3299999999999987,-0.8128993734717369,0.04406865536099128,-0.7600000000000007,-0.05143933188519441,0.10050632387560857,0.08999999999999996,0.7870906800031662,0.07447847121781191,0.6200000000000001
III-V,AlAs,M_A,Ta,1.6011013865470887,0.06870156528873206,1.728883000000001,2.614260643720627,0.06816663753004924,2.60951,2.1368468433618544,0.07395191915905647,2.2407019999999993,-0.7494159668684006,0.06372424241719764,-0.8184469999999997,-0.09390603862702847,0.08045264410559422,0.258801,0.9333333566784858,0.06734300778675757,0.7910739999999992
III-V,AlAs,M_A,Ti,1.3752235144376754,0.0777969860433402,1.4695639999999988,2.5637818038463593,0.06095740752544622,2.6554629999999984,2.0166101694107055,0.06517970281099005,2.148270999999999,-0.8361450895667076,0.05202626867544086,-0.9137239999999995,-0.3253010183572769,0.07539416237365351,-0.5357449999999998,0.6421368598937989,0.07255687771981474,0.6976939999999995
III-V,AlAs,M_B,Al,0.9939199104905129,0.075645517550015,0.8200000000000001,2.3119475185871123,0.07227990500387294,2.459999999999998,1.6203007757663728,0.08031830320595676,1.2400000000000002,-0.585738605260849,0.06187530966654615,-0.41000000000000003,-0.2034890629351139,0.06528039540020904,-0.12999999999999992,0.3621756285429001,0.0912272396257057,0.3599999999999998
III-V,AlAs,M_B,O,0.9510937586426735,0.13446768219724656,1.1730299999999994,2.5400645077228545,0.11660644233026221,2.5140449999999994,1.8782569736242294,0.10641683373134005,1.9814999999999983,-0.8807769969105721,0.07612213658981842,-0.9806120000000005,-0.4390292212367058,0.10168904300728313,-0.5826980000000004,0.3306848227977753,0.126755915251955,0.6596450000000004
III-V,AlAs,M_B,Tl,1.1656107529997826,0.06592495921541003,1.128107,2.3085058629512787,0.08223030083676726,2.4529670000000006,1.692092588543892,0.07986742989740099,1.5350010000000007,0.07312484677531757,0.07917944472521792,0.04630199999999991,0.31852999366819856,0.07032747610378175,0.2178199999999999,0.7650764286518097,0.06383151831559135,0.6964229999999996
III-V,AlAs,M_i_A,Al,1.8609407663345336,0.0420422198658419,2.0600000000000014,2.6303081154823302,0.05570116046035193,2.739999999999999,2.2535212457180025,0.047188087259448,2.39,0.0744014648225857,0.07343377262857059,-0.2000000000000001,0.5293697655200958,0.07682215975498471,0.30000000000000016,1.4539921939373017,0.04661625773958542,1.6400000000000001
III-V,AlAs,M_i_A,As,1.464228916168213,0.039507925736387305,1.4399999999999993,2.37866415977478,0.06637665996574842,2.2199999999999993,1.8729143500328065,0.05050831796134754,1.8599999999999999,-0.05283791190304328,0.11050525507111988,0.2000000000000001,0.42906918823719026,0.07550534370958131,0.6299999999999999,0.9897251978516579,0.049552562157916064,0.920000000000001
III-V,AlAs,M_i_A,Cl,0.6998528808355331,0.10219369662629378,0.25314499999999995,2.672593021392822,0.06905916552770765,2.697530999999999,1.9692474991083144,0.07944267954348817,2.225855999999998,-0.6796952351927757,0.06985173360018168,-0.7254599999999993,-0.3231777437031269,0.06747049347002175,-0.45405000000000023,0.12856443859636785,0.10234769553804182,-0.12054399999999985
III-V,AlAs,M_i_A,Te,1.4513282418251037,0.04841652117290039,1.360399999999999,2.465946924686432,0.07229772445463346,2.6103030000000014,1.897864544391632,0.052408474745132196,1.7389360000000007,0.01886889901361428,0.06794757679062406,0.14446599999999984,0.5183480925858021,0.05499851053199785,0.5206300000000004,1.0002439975738526,0.06529908580279094,0.9428249999999994
III-V,AlAs,M_i_B,Al,1.864098384976387,0.032550900639885395,1.9799999999999998,2.6236429631710054,0.053009715973502874,2.5999999999999983,2.2523389160633087,0.04011541644188298,2.290000000000002,0.13778909565880895,0.07025094994134076,0.32000000000000023,0.5847472935914994,0.061955865918781404,0.8299999999999992,1.460613453388214,0.03452413844242218,1.4600000000000006
III-V,AlAs,M_i_B,As,1.4695263028144836,0.03883964478394798,1.32,2.356637305021286,0.06233020484216417,1.909999999999998,1.8657875299453734,0.04590448265033729,1.6099999999999999,0.038335443031974135,0.09257401939187013,0.28999999999999976,0.4884829692542553,0.06580122395313397,0.6799999999999998,1.0129835814237595,0.04789446499107226,0.9699999999999994
III-V,AlAs,M_i_B,C,1.3176811993122102,0.07700395089209831,1.2374140000000007,2.378063493967056,0.07424903418079452,2.700000000000002,1.8235781013965606,0.0755383871528134,1.6982160000000008,-0.6003107473254203,0.08387735738178388,-0.7230789999999995,0.248115060525015,0.10320163055905202,0.7640819999999993,0.8072691962122918,0.09040201788782455,0.7640819999999993
III-V,AlAs,M_i_B,In,1.8693688333034515,0.034729941141996935,2.058288,2.659608405828476,0.060666145840671024,2.6927230000000004,2.269805830717087,0.045856509722965635,2.380889999999998,0.09911707827704959,0.06361375568146688,0.18496999999999988,0.6253405198454857,0.06571877925570359,0.6520459999999996,1.4351009756326676,0.037978283449523025,1.5504230000000017
III-V,AlAs,M_i_neut,Al,1.8597073763608933,0.04050914291241777,1.8800000000000001,2.6352561593055723,0.054927110921098615,2.86,2.2511268317699433,0.05089763612315236,1.9699999999999993,0.09889474004739895,0.06629966006268348,0.11000000000000021,0.5577770143747329,0.0650935928086605,0.8299999999999992,1.4559912770986556,0.04443557065623526,1.3299999999999987
III-V,AlAs,M_i_neut,As,1.460722979903221,0.03709763731039826,1.6000000000000008,2.3854951739311216,0.054194541509623786,2.549999999999998,1.872671440243721,0.04466697321623157,1.9699999999999993,-0.09281000190821942,0.08694455165310233,-0.8099999999999996,0.4047709330916405,0.06912653479199368,-0.06000000000000004,0.9754354298114777,0.04704258605842722,1.2899999999999994
III-V,AlAs,M_i_neut,Ru,1.2122633934020997,0.06190929456321933,1.0753029999999988,2.3845944464206696,0.06710147973699479,2.5104189999999993,1.7767138838768006,0.05629764208075162,1.4219450000000007,-0.5444740191102028,0.05245788310134141,-0.45773100000000017,-0.0484811645350419,0.049647925912700244,-0.08757500000000007,0.5799119122326374,0.06590883840135735,0.3726880000000001
III-V,AlAs,M_i_neut,Sr,2.0564662247896193,0.06792232966234336,2.129392,2.8504234790802,0.10116964092128566,2.727992999999999,2.427790242433548,0.08548343090326745,2.4409619999999994,-0.5544561944901943,0.0584990920794934,-0.5392280000000002,1.079614545404911,0.06774427996581457,1.325201,1.5682654798030853,0.05332030030842585,1.7925689999999999
III-V,AlP,M_A,Cd,1.1280005320906639,0.1093787653380091,0.3773730000000003,2.8099307656288146,0.08596667265504547,2.976208,2.1214595586061478,0.08735749072121038,2.4185049999999997,-0.9438814699649811,0.052555702425679904,-0.8649489999999999,-0.3911664247512817,0.09015298899779813,-0.4912540000000001,0.29300779700279234,0.09367953717566095,-0.076892
III-V,AlP,M_A,Hf,1.9173175901174546,0.06651211766663834,2.0564790000000004,2.9724183082580566,0.0558732183265348,2.9167300000000007,2.5116284787654877,0.06851433818097362,2.549170000000003,-0.8373305097222328,0.038203205115935376,-0.9735730000000011,-0.20550474072806538,0.08186033264482707,-0.5544000000000001,1.1988989099860192,0.08796077064367212,1.4975650000000011
III-V,AlP,M_A,P,1.682899922132492,0.08159523527602569,1.909999999999998,2.796763414144516,0.0778875736722504,2.9000000000000017,2.2833800196647642,0.06528927740686521,2.5100000000000007,-0.7847706928849221,0.05324872065439343,-0.9400000000000001,0.2177644391078502,0.11165097888598889,0.5500000000000004,1.0411350339651109,0.07613941300835393,1.0300000000000007
III-V,AlP,M_B,Al,1.369382095336914,0.08466359824597376,1.25,2.6486781775951385,0.08372231971351927,2.7900000000000023,1.9735139340162278,0.07428858737910245,1.729999999999999,-0.36600231304764747,0.07153942260749988,-0.20999999999999996,0.08516016703215427,0.06827204979806888,0.06000000000000004,0.8056940078735352,0.08311264425069821,0.7600000000000007
III-V,AlP,M_B,Pd,1.5726722031831741,0.08998678643215886,1.891601,2.8054702043533326,0.07603446284003951,2.770398,2.2628822326660156,0.0626945793161335,2.3592349999999986,-0.8552561521530151,0.04909905332576236,-0.9958889999999989,-0.38041876032948496,0.07546571352191807,-0.5862659999999995,0.6605469867587089,0.09980117209273996,1.402203
III-V,AlP,M_B,Zr,1.759977427124977,0.06606867422473148,1.917091999999998,2.759423679113388,0.07272181394872815,2.953349000000002,2.220433568954468,0.07423260981803396,2.0445650000000004,-0.1336849202081794,0.08333864988104692,-0.14697699999999997,0.5698855206370353,0.08163979998963913,0.6999539999999993,1.2536458224058151,0.07190193871409563,1.3132760000000014
III-V,AlP,M_i_A,Al,2.085837596654892,0.03951123011674003,2.299999999999998,2.9193969666957855,0.05895092479599676,2.9800000000000013,2.5152181029319762,0.048082460864795486,2.700000000000002,0.3877781670540571,0.08101157803724088,0.050000000000000044,0.8372142106294632,0.06361779099163967,0.6299999999999999,1.6751155227422714,0.04601296004576665,1.8299999999999987
III-V,AlP,M_i_A,Cr,1.9308833867311477,0.05350827195492467,1.9484620000000006,2.835144716501236,0.05705521487247011,2.898781,2.384988558292389,0.055700349850888245,2.525417000000001,-0.12040994083508849,0.08931856702448605,0.08525200000000008,0.5077840961515904,0.08864194985344771,0.5150110000000001,1.396397414803505,0.06170376333330517,1.0681190000000005
III-V,AlP,M_i_A,P,1.691291931271553,0.05338186754272985,1.670000000000001,2.5918664813041685,0.09535193990874995,2.549999999999998,2.1092302203178406,0.06796915461383003,2.13,-0.1503792272415012,0.15822141194211561,0.2300000000000002,0.5503627523779869,0.09272888812592946,0.6499999999999996,1.1977192252874374,0.05052966741572479,1.0
III-V,AlP,M_i_A,Rh,1.747326284646988,0.07092935289378526,1.6073499999999985,2.824520993232727,0.08024097059323008,2.9310899999999984,2.310015058517456,0.06757552779589122,2.375822,-0.5304014988243579,0.07315242439034354,-0.4772199999999994,0.017598409787751734,0.08403733705667586,0.03839600000000003,1.0679002091288567,0.0811968137620636,0.9547929999999999
III-V,AlP,M_i_B,Al,2.0897363841533663,0.04084962206134269,2.2099999999999986,2.9207455813884735,0.06425874931536275,2.950000000000002,2.5225562751293182,0.052775700957897125,2.61,0.4326356574892998,0.08234429641967966,0.6000000000000003,0.8728945299983024,0.05984659092056542,1.1300000000000003,1.6779953807592392,0.04332103041131591,1.6599999999999984
III-V,AlP,M_i_B,B,1.9183204114437102,0.05834467784817711,2.129931999999998,2.761714279651642,0.07547964731643879,2.8068159999999986,2.3491341948509215,0.07835473202631546,2.5257869999999985,-0.2141943434253335,0.0895627572087015,-0.11062299999999999,0.310448600910604,0.1054240284542715,0.33968300000000035,1.4482229471206665,0.06623606447877678,1.5473700000000006
III-V,AlP,M_i_B,I,1.4232412576675415,0.10026772249239777,1.2009729999999994,3.0920969426631926,0.10420891490398314,3.1874559999999983,2.380597233772278,0.09797994209727917,2.6862629999999976,-0.3944547947496176,0.09969253843245449,-0.16262699999999988,0.28115307353436947,0.08983192464020193,0.23291900000000001,0.7994613781571388,0.0872264066884086,0.7229910000000003
III-V,AlP,M_i_B,P,1.6896992176771164,0.0552785077450274,1.549999999999999,2.5704963147640227,0.07902794614942264,2.2199999999999993,2.0973714143037796,0.06733930608551393,1.8800000000000001,-0.10364866865857039,0.12853625025972876,0.38000000000000034,0.5769442670047283,0.0815857941042055,0.8200000000000001,1.2094987094402314,0.04955225886687837,1.1099999999999997
III-V,AlP,M_i_neut,Al,2.0787427008152006,0.03956380301725644,2.099999999999999,2.903802436590195,0.05766996178416759,2.9200000000000013,2.501184117794037,0.046876933972943374,2.5199999999999996,0.40308888368308543,0.07955042345403604,0.18999999999999978,0.854922802746296,0.0671568700122261,1.079999999999999,1.6651116251945495,0.03870055139465364,1.549999999999999
