Type,AB,Site,M,âˆ†H (A-rich),std_1,âˆ†H (B-rich),std_2,(+3/+2),std_3,(+2/+1),std_4,(+1/0),std_5,(0/-1),std_6,(-1/-2),std_7,(-2/-3),std_8
II-VI,CdO,M_B,Nb,3.718963436,0.039498294,6.770852588,0.185915816,0.011707123,0.032683479,0.545254319,0.042874413,1.421420629,0.049080984,1.9298659,0.092380269,2.399269001,0.03114242,2.764034509,0.039077015
II-VI,CdO,M_B,Mo,3.843068009,0.029254956,6.74361492,0.163397144,0.130978662,0.047098757,0.603632635,0.050183838,1.352550256,0.043176296,1.976196347,0.080832846,2.342301536,0.045678961,2.716459167,0.034145545
II-VI,CdO,M_B,Tc,3.70667814,0.033300795,6.492280445,0.153648722,-0.053423092,0.073780882,0.555833531,0.066473749,1.243067407,0.041734742,1.956359957,0.101658063,2.239942334,0.040036859,2.715863974,0.014625725
II-VI,CdO,M_B,Ru,3.420085389,0.039323602,6.407803766,0.168850861,-0.143348795,0.053310883,0.132131753,0.055077399,1.173580434,0.085164556,1.886779353,0.100395778,2.494568237,0.032693373,2.690591302,0.026196203
II-VI,CdO,M_B,Rh,3.052367826,0.077346095,6.009444643,0.166175097,-0.283774368,0.068202429,0.215079405,0.043902175,0.922900063,0.059084985,1.867820553,0.109559146,2.542823294,0.031470697,2.646134463,0.036199241
II-VI,CdO,M_B,Pd,2.644959962,0.093517491,5.356621791,0.118000002,-0.313398127,0.049237003,0.088706251,0.091450673,0.94394557,0.051763745,1.837723831,0.128919938,2.562359199,0.012128092,2.715146417,0.019009512
II-VI,CdO,M_B,Ag,2.437396828,0.104162206,4.263603716,0.097498516,-0.678847591,0.101692564,0.340115361,0.020567411,1.021502036,0.079916645,1.822996193,0.103913106,2.487535042,0.040928866,2.812838353,0.014810225
II-VI,CdO,M_B,Cd,2.339911897,0.107405487,4.324301035,0.102674512,-0.433759391,0.072957207,0.524275683,0.071839256,1.207743125,0.006811833,1.806874811,0.162098498,2.356317237,0.045411549,2.817382602,0.013298361
II-VI,CdO,M_B,La,3.369786389,0.050222653,6.183143502,0.099870135,0.219648897,0.10019356,0.326656539,0.177960258,1.363821577,0.05204919,1.93189721,0.128168832,2.44584684,0.034877385,2.697714098,0.037778367
II-VI,CdO,M_B,Hf,3.698526347,0.050629901,6.232438555,0.150208216,0.203174369,0.025780481,0.650979022,0.096960779,1.592189311,0.051276067,1.990916589,0.145473461,2.396191768,0.024277558,2.859462766,0.039840809
II-VI,CdO,M_B,Ta,4.126415827,0.037665592,6.329042527,0.185161474,0.211060869,0.027367055,0.518064742,0.044620864,1.440193807,0.078021737,1.936297154,0.152825007,2.493007509,0.013743711,2.831210662,0.053019308
II-VI,CdO,M_B,W,4.227466343,0.039210904,6.354080989,0.139969933,0.320421817,0.037067017,0.611733323,0.050634315,1.381714781,0.080022088,1.910924834,0.149199825,2.432524548,0.047057271,2.756908772,0.035237072
II-VI,CdO,M_B,Re,4.183344913,0.032245876,6.302676644,0.159522754,0.289468729,0.056997167,0.650067909,0.061802045,1.453018216,0.069193103,1.924009494,0.152120655,2.306389491,0.043731825,2.838948436,0.015608269
II-VI,CdO,M_B,Os,3.906056143,0.038239661,6.091869768,0.171500769,0.104363528,0.045089024,0.183987811,0.082045457,1.259314424,0.100525378,1.87820793,0.14033594,2.489621266,0.035319706,2.774620023,0.033534256
II-VI,CdO,M_B,Ir,3.614285024,0.085669449,5.736928651,0.155697553,0.090548378,0.040058,0.380936694,0.074868104,1.115796262,0.066679735,1.871308695,0.132419218,2.480749136,0.037780241,2.770134964,0.030510951
II-VI,CdO,M_B,Pt,3.255258523,0.081551656,5.25421966,0.14963769,-0.137695265,0.046728646,0.232604933,0.070302491,1.13817952,0.077259264,1.917550284,0.119092587,2.403899982,0.035389222,2.798497467,0.025141974
II-VI,CdO,M_B,Au,2.866023827,0.09585615,4.438703251,0.101711565,-0.277321562,0.039359407,0.280216426,0.056097006,1.1727083,0.086582417,1.87571111,0.107502956,2.440112863,0.039606487,2.844279478,0.031474266
II-VI,CdO,M_B,Hg,2.74190438,0.106176764,4.260004364,0.108528165,-0.302861048,0.060816616,0.224001951,0.105809672,1.150299618,0.040790493,1.845970256,0.114217356,2.308739595,0.040790038,2.91388338,0.020035761
II-VI,CdO,M_B,Ce,3.368550022,0.039380902,6.115185615,0.098930448,0.144023545,0.103371949,0.335676891,0.17643588,1.315154311,0.066886029,1.963867833,0.114373038,2.523520427,0.040775539,2.736997509,0.036629617
II-VI,CdO,M_B,Pr,3.342535643,0.049321387,6.117200819,0.100691174,0.114104367,0.110724413,0.326574085,0.175679517,1.328608247,0.066339458,1.985214338,0.115187728,2.518961046,0.040336543,2.73666194,0.037358292
II-VI,CdO,M_B,Nd,3.313895304,0.050026381,6.033199249,0.089754857,0.043439911,0.111642713,0.319219393,0.174247508,1.332660106,0.068994023,1.966581298,0.115875033,2.500691952,0.041187867,2.767642103,0.03999854
II-VI,CdO,M_B,Pm,3.295876112,0.053232977,5.995221277,0.085903918,0.016791489,0.109705512,0.283140405,0.174122622,1.352001613,0.062416929,1.963115559,0.117797416,2.479594344,0.041666356,2.753150931,0.039960385
II-VI,CdO,M_B,Sm,3.17636834,0.046851373,5.783154948,0.081814851,-0.099886946,0.125877951,0.368288976,0.18907078,1.310597962,0.048293984,1.94920564,0.118484059,2.414469388,0.04056797,2.767406474,0.04001506
II-VI,CdO,M_B,Eu,3.309483329,0.050621177,5.785834738,0.071429194,-0.097271941,0.140333925,0.198077506,0.195698892,1.365401054,0.055333699,2.01186714,0.100659426,2.511726686,0.058821253,2.760315588,0.043875679
II-VI,CdO,M_B,Gd,3.382378814,0.050152034,5.998467453,0.088260828,0.179523801,0.068286469,0.395996216,0.139179227,1.38297441,0.05796021,1.955373367,0.121868908,2.46802013,0.046087845,2.796139259,0.037305288
II-VI,CdO,M_B,Tb,3.383643128,0.04001229,5.978087765,0.087856321,0.130284876,0.080388423,0.303537439,0.15557109,1.36976254,0.063538845,1.949252359,0.123205313,2.422105218,0.044883521,2.819026136,0.039816759
II-VI,CdO,M_B,Dy,3.261677677,0.05734953,5.814064134,0.077044011,-0.02817813,0.080465639,0.303421522,0.152793159,1.403090734,0.053448688,1.946563292,0.116350904,2.352443554,0.035746115,2.785814714,0.037067163
II-VI,CdO,M_B,Ho,3.324439675,0.055869112,5.820426426,0.078304821,0.033551291,0.065027662,0.317341089,0.153029158,1.405976359,0.053385038,1.940676743,0.115256838,2.339794268,0.033541783,2.78731229,0.037633965
II-VI,CdO,M_B,Er,3.365765137,0.057027118,5.856094081,0.082848451,0.137934255,0.067824096,0.347453702,0.149739876,1.416626773,0.052153002,1.946991903,0.116811147,2.332526567,0.033370423,2.791982827,0.038214297
II-VI,CdO,M_B,Tm,3.265969412,0.062486401,5.660203507,0.077141744,-0.015638352,0.078983917,0.353558198,0.144711989,1.422565893,0.046419148,1.933134371,0.115026476,2.291720585,0.033749978,2.801619813,0.040739153
II-VI,CdO,M_B,Yb,3.24957017,0.064317733,5.4753351,0.069563478,-0.127776697,0.101422599,0.210641554,0.145903971,1.471734345,0.039814427,1.951533837,0.106340447,2.386630214,0.038215532,2.808166456,0.051050486
II-VI,CdO,M_B,Lu,3.405152624,0.060926632,5.959911133,0.104026739,0.21692823,0.070143585,0.234501812,0.144966076,1.395930707,0.046705777,1.945874721,0.125593722,2.355587068,0.023955318,2.794523448,0.041080199
II-VI,CdO,M_i_A,Li,2.205290526,0.172337075,3.485227948,0.172271289,-0.894814574,0.053563173,-0.629956573,0.104390685,0.946429489,0.116423496,1.630554772,0.058806743,2.431260631,0.039298405,2.539066093,0.030599019
II-VI,CdO,M_i_A,Na,3.615130602,0.281565792,4.600619091,0.25514196,-0.821964219,0.074670007,-0.434136092,0.16584719,0.843389166,0.118137946,1.605128139,0.031388934,2.388214266,0.058217956,2.620826655,0.037860974
II-VI,CdO,M_i_A,K,4.090183472,0.348759419,5.574005281,0.324528384,-0.751422425,0.033319589,-0.423094236,0.017837215,0.834997996,0.078924478,1.448136836,0.028239994,2.234387876,0.074584289,2.622845192,0.046350875
II-VI,CdO,M_i_A,Rb,4.774772464,0.458591546,6.504051625,0.309922081,-0.733990158,0.061623853,-0.435768739,0.063703081,0.918663076,0.073813095,1.507830841,0.075565145,2.341874686,0.081465863,2.583536303,0.076078448
II-VI,CdO,M_i_A,Cs,5.128216149,0.343286088,6.698900883,0.214672976,-0.737375473,0.054102709,-0.376975247,0.020601873,1.088229696,0.062516912,1.594933074,0.058675717,2.475634041,0.047881634,2.621086195,0.066033069
II-VI,CdO,M_i_A,Be,2.474954557,0.283055667,5.403304765,0.201492455,-0.970532741,0.06089223,0.42514915,0.079194307,1.086406784,0.06007405,1.951260189,0.075041998,2.232308892,0.048706646,2.504351545,0.078596281
II-VI,CdO,M_i_A,Mg,2.06404736,0.261504277,4.935937115,0.33673927,-0.748778865,0.047188731,0.624256032,0.215314237,1.057043147,0.102088842,1.848830738,0.062367682,2.370105214,0.090561929,2.706195513,0.047794567
II-VI,CdO,M_i_A,Ca,3.094210878,0.190896958,5.725241863,0.195165947,-0.530855906,0.027833511,0.752294559,0.038330583,1.088634237,0.06068753,1.860569739,0.031881529,2.408151528,0.034975349,2.819178404,0.019871103
II-VI,CdO,M_i_A,Sr,3.663969178,0.261206748,6.280690971,0.188525094,-0.524786494,0.038530892,0.648187425,0.102481832,1.135102985,0.013446776,1.933567969,0.017498914,2.366517356,0.022789218,2.762342162,0.014816222
II-VI,CdO,M_i_A,Ba,4.17203864,0.218717572,6.674927561,0.17954845,-0.391606371,0.027206194,0.729829372,0.093091562,1.288896878,0.041977605,1.987255901,0.034234472,2.456635921,0.033625516,2.781693138,0.035020164
II-VI,CdO,M_i_A,B,4.245233593,0.222712305,6.798566443,0.198972765,-0.151196473,0.126535508,0.218417991,0.188609634,1.199987958,0.109297132,1.766138376,0.064949445,2.190391408,0.106315796,2.273970601,0.078956776
II-VI,CdO,M_i_A,Al,3.666940495,0.124803202,6.268026952,0.1452841,0.418937657,0.093445654,0.825145708,0.055565434,1.327940472,0.158153474,1.876336495,0.064567349,2.3781089,0.047156085,2.53842329,0.063643065
II-VI,CdO,M_i_A,Ga,3.389479504,0.141745108,5.998213081,0.199439443,-0.135933994,0.04614439,0.49384002,0.087978807,1.403894444,0.11177401,1.738960878,0.052786215,2.366414873,0.086289404,2.651999278,0.046302042
II-VI,CdO,M_i_A,In,3.875695408,0.218240289,6.220338959,0.200486343,-0.006812443,0.03920068,0.535443815,0.059811267,1.447891329,0.136457161,1.765499446,0.064097672,2.314939551,0.074158057,2.731217201,0.01170506
II-VI,CdO,M_i_A,Tl,3.514584273,0.094492118,5.495944584,0.146555026,-0.586282178,0.091960979,0.196683825,0.05601398,1.487741534,0.076497319,1.820073457,0.009973865,2.426015204,0.032830329,2.824577128,0.032525103
II-VI,CdO,M_i_A,C,6.253216683,0.14043461,7.736430954,0.228147812,-0.067226912,0.222591771,0.034585279,0.094548856,0.897350054,0.108459947,1.412645459,0.096253748,1.937143615,0.044567758,2.131260347,0.087221616
II-VI,CdO,M_i_A,Si,5.340502695,0.52724053,7.547041668,0.659176974,0.351010166,0.29230457,1.015133064,0.113924123,1.271647771,0.14017711,1.765554182,0.065341415,1.935752857,0.031168672,2.361693135,0.119433783
II-VI,CdO,M_i_A,Ge,4.369456374,0.160258198,6.583907988,0.25994561,-0.008842489,0.155720623,0.993636514,0.118164036,1.295429385,0.081079168,1.816735489,0.059345306,2.146181775,0.065240358,2.4664665,0.058108849
II-VI,CdO,M_i_A,Sn,3.924880966,0.095754317,6.63530193,0.175911808,0.022498344,0.049482915,1.09257722,0.0661319,1.391094093,0.029894932,1.887253869,0.014122596,2.310056395,0.046321279,2.698639109,0.041409926
II-VI,CdO,M_i_A,Pb,3.724360605,0.082896173,6.252671593,0.133079089,-0.472977122,0.037723018,0.809990951,0.051720293,1.315384088,0.026206653,1.966948409,0.063381699,2.40462719,0.021449505,2.741602395,0.026977442
II-VI,CdO,M_i_A,N,4.717232641,0.351192836,5.035275852,0.133259206,-0.804529949,0.079760298,-0.319143502,0.10107256,0.233795069,0.065153545,1.248961773,0.064976935,1.672757222,0.128257638,1.808492696,0.068218564
II-VI,CdO,M_i_A,P,4.918904549,0.128196625,5.646324298,0.204883015,-0.190048489,0.088608582,0.177087663,0.023087469,0.938602745,0.086749747,1.559138197,0.067619248,1.851562018,0.09939391,2.144060148,0.093456787
II-VI,CdO,M_i_A,As,4.595854124,0.085711268,5.951320203,0.199161744,-0.212243445,0.085688928,0.253450438,0.07765888,1.128688696,0.048886527,1.666162358,0.051953337,1.865200129,0.045133024,2.329381304,0.065848178
II-VI,CdO,M_i_A,Sb,4.593463626,0.075017674,6.715394369,0.174344401,0.084531803,0.07759217,0.6673619,0.095284792,1.199173352,0.025783523,1.765305538,0.033623373,2.144780561,0.035361522,2.587726031,0.041385851
II-VI,CdO,M_i_A,Bi,4.18280132,0.093621818,6.420855943,0.106638617,0.1513244,0.120039043,0.849707881,0.06804813,1.301132317,0.044842836,1.838526031,0.064216119,2.330672004,0.031736555,2.733348859,0.03832724
II-VI,CdO,M_i_A,O,4.964692591,0.079186508,3.489236025,0.185877351,-1.044779111,0.042284682,-0.551822923,0.013013013,-0.138953677,0.039112965,0.632856317,0.032008655,1.423836612,0.059055227,1.841194266,0.062637424
II-VI,CdO,M_i_A,S,5.534557517,0.083579221,5.216307412,0.170421863,-0.329542607,0.026000844,0.047227848,0.050001953,0.608036459,0.093421929,1.043926057,0.081536597,1.441032404,0.080080438,2.180124745,0.077397112
II-VI,CdO,M_i_A,Se,5.085550506,0.081950228,5.301624089,0.161293511,-0.327881811,0.098784627,0.22686813,0.08687025,0.796349889,0.071807734,1.243118325,0.060074891,1.616900222,0.046379133,2.294456086,0.053943495
II-VI,CdO,M_i_A,Te,5.045224622,0.053301871,5.864132071,0.16627705,-0.041203558,0.085682776,0.529407363,0.081782717,0.965487561,0.045160101,1.460034877,0.038513773,1.777702461,0.031666241,2.541068575,0.032068976
II-VI,CdO,M_i_A,F,4.244908679,0.217339278,3.012514186,0.122406996,-1.241320535,0.052821796,-0.2388529,0.246586344,-0.277416124,0.050280771,0.240899993,0.040292544,2.169924185,0.057756989,2.137710677,0.033905758
II-VI,CdO,M_i_A,Cl,5.687260221,0.406513642,4.819579238,0.234364584,-1.075788566,0.031018522,-0.489888053,0.095382867,0.124225184,0.041894989,0.523732167,0.131036909,1.939044873,0.050064561,2.234651426,0.063541778
II-VI,CdO,M_i_A,Br,5.543047364,0.102583691,5.126592905,0.125086686,-0.937635378,0.02316505,-0.325995488,0.132009153,0.368586978,0.042289561,0.889315524,0.059043524,1.91882935,0.17124106,2.421755039,0.076890917
II-VI,CdO,M_i_A,I,5.492774423,0.09909131,5.634701476,0.082533978,-0.956665111,0.038398222,-0.281759007,0.137268182,0.575886466,0.044343744,1.231965542,0.054472748,2.208138285,0.034856951,2.533810344,0.042279517
II-VI,CdO,M_i_A,Sc,3.465793299,0.128172891,7.033898043,0.181825179,0.72764413,0.078183551,1.181081276,0.098698542,1.42966679,0.068784493,1.886639372,0.065506235,2.428118466,0.061843282,2.771098336,0.023870195
II-VI,CdO,M_i_A,Ti,3.190057708,0.040331857,7.11372359,0.209550444,0.62696875,0.096094159,1.326125143,0.08516733,1.430372943,0.049087227,1.900508721,0.057221098,2.386364856,0.085501079,2.714187284,0.051678239
II-VI,CdO,M_i_A,V,3.321473088,0.07383837,7.039233035,0.218292766,0.31603809,0.058400724,1.147900401,0.069454171,1.383202603,0.050392485,1.958052396,0.03206698,2.28215664,0.094971261,2.531862595,0.038529492
II-VI,CdO,M_i_A,Cr,2.415435432,0.039638833,6.097217556,0.134898419,-0.153792101,0.054610557,0.44079547,0.053286086,1.407954033,0.06887746,1.75294261,0.022588375,2.237741557,0.049917464,2.6568355,0.027838694
II-VI,CdO,M_i_A,Mn,2.30051653,0.13090396,5.407462295,0.135367498,-0.484313386,0.069203938,0.907807194,0.065433087,1.205634924,0.037257918,1.74673381,0.036147574,2.167497018,0.057216253,2.786850061,0.073404646
II-VI,CdO,M_i_A,Fe,2.483212896,0.118387675,5.726494147,0.168698788,-0.507309254,0.030332081,0.385978548,0.092303964,1.080924865,0.062257519,1.606618413,0.048758031,2.142248606,0.050975765,2.57719282,0.036888475
II-VI,CdO,M_i_A,Co,2.608853439,0.124565499,5.74088769,0.147475267,-0.727062514,0.020522965,0.080017996,0.140902037,0.830341543,0.059011053,1.493630226,0.056662417,2.161866376,0.02927278,2.554318845,0.040401597
II-VI,CdO,M_i_A,Ni,1.984738442,0.372897375,4.66855183,0.125916472,-0.779524503,0.01382576,0.035313909,0.124121791,0.8594671,0.070491125,1.487900245,0.041094789,2.112719173,0.01496049,2.528166438,0.051784921
II-VI,CdO,M_i_A,Cu,2.440731048,0.184148668,4.19898412,0.02409502,-0.936949867,0.03858475,-0.34443096,0.083684153,0.905157151,0.041024987,1.490716215,0.03905592,2.213237267,0.033835716,2.512845663,0.053234378
II-VI,CdO,M_i_A,Zn,2.392512065,0.062988826,4.991397907,0.128365274,-1.060779702,0.052863316,0.332331183,0.078071545,0.994010138,0.064946875,1.819287766,0.050163634,2.241194056,0.027034035,2.626225548,0.058526903
II-VI,CdO,M_i_A,Y,3.868786524,0.094930116,7.377721449,0.153892166,0.57681895,0.098073951,1.065005684,0.170573005,1.45478533,0.106783043,1.98646198,0.022636306,2.349353306,0.027619224,2.76371838,0.011869651
II-VI,CdO,M_i_A,Zr,3.674293078,0.130396307,7.715732582,0.234187403,0.831010073,0.085163652,1.262105023,0.092092435,1.482168982,0.051371612,2.041840327,0.033776689,2.290327387,0.059656065,2.713313554,0.033940134
II-VI,CdO,M_i_A,Nb,4.463675373,0.052540269,8.107971525,0.35977749,0.573626336,0.043082831,1.329412551,0.139990174,1.534862184,0.036064537,2.017310093,0.066524086,2.332059558,0.09460254,2.65207609,0.047851757
II-VI,CdO,M_i_A,Mo,4.697878578,0.048882091,8.012716674,0.2264458,0.531932972,0.040555426,0.735469888,0.076276793,1.367342477,0.04150299,1.899404702,0.142526143,2.126198231,0.111028344,2.592661193,0.031195965
II-VI,CdO,M_i_A,Tc,4.376358243,0.042152789,7.33855755,0.227368753,0.054125267,0.083681209,0.968737572,0.042520622,1.337808352,0.037168269,1.971521971,0.172002731,1.975793674,0.15292175,2.578584339,0.029505657
II-VI,CdO,M_i_A,Ru,3.742085058,0.09547113,7.071380211,0.168140519,-0.139996724,0.03425593,0.261532171,0.090262366,1.301298069,0.112475829,1.824056612,0.138330448,2.026457255,0.102224117,2.531693242,0.019788677
II-VI,CdO,M_i_A,Rh,3.263979858,0.086834039,6.429225059,0.109535504,-0.378060679,0.025301332,0.075065117,0.055306173,0.95900149,0.020750935,1.601246589,0.107719392,1.956389746,0.089288914,2.479420108,0.030204761
II-VI,CdO,M_i_A,Pd,2.578635856,0.160508005,4.914868189,0.110156424,-0.734681052,0.025079609,-0.21919103,0.064010646,0.727596209,0.041057398,1.691488196,0.059060154,2.048221784,0.079002724,2.572141419,0.018605642
II-VI,CdO,M_i_A,Ag,2.830261605,0.204200859,4.174411583,0.072668924,-0.880499454,0.039636718,-0.399201493,0.052797599,0.939212283,0.052413369,1.584128753,0.063471904,2.294426883,0.064639344,2.670846651,0.020460405
II-VI,CdO,M_i_A,Cd,2.425843736,0.157267698,4.932686663,0.225931955,-0.853773083,0.031650418,0.432053361,0.030441564,0.998402338,0.017392352,1.78972364,0.008004008,2.20866797,0.024652583,2.728769281,0.031549534
II-VI,CdO,M_i_A,La,4.094606962,0.141014523,7.296160722,0.195267507,0.596510636,0.030121161,1.043981756,0.119598593,1.481023883,0.092942264,2.081970885,0.036094333,2.458872904,0.04522405,2.656266192,0.040739026
II-VI,CdO,M_i_A,Hf,3.881169168,0.058117309,7.039671241,0.411690679,0.929732856,0.058212315,1.335517869,0.1142159,1.747875913,0.046591399,2.143798401,0.073563336,2.461708479,0.047181215,2.839066004,0.040020681
II-VI,CdO,M_i_A,Ta,5.431596938,0.109612221,8.155802032,0.742599523,0.798864923,0.070878402,1.128549577,0.090563709,1.602338131,0.022669582,2.019956563,0.092103057,2.457795997,0.090888644,2.700938622,0.075672506
II-VI,CdO,M_i_A,W,5.634481515,0.114411454,7.82695116,0.441928536,0.667756714,0.06272389,0.600678935,0.055611177,1.25436899,0.069221371,1.816926709,0.08792155,2.222524926,0.054297304,2.64694061,0.035244911
II-VI,CdO,M_i_A,Re,5.630568829,0.093023161,7.691640394,0.465601314,0.402882458,0.087615204,0.865549291,0.039494864,1.497253278,0.053528833,2.001808285,0.094901993,2.147798059,0.119129195,2.700799775,0.042463677
II-VI,CdO,M_i_A,Os,5.246973284,0.115895385,7.156209049,0.366874905,0.253321295,0.09428477,0.272648434,0.046797438,1.347476114,0.143010041,1.847194565,0.109429279,2.09443625,0.079742203,2.55125943,0.042510501
II-VI,CdO,M_i_A,Ir,4.393726283,0.121196851,6.55599914,0.330562057,0.13417951,0.073802169,0.219601427,0.062252031,1.082076729,0.050570042,1.661092171,0.101079008,2.113349808,0.068000513,2.519925336,0.042871972
II-VI,CdO,M_i_A,Pt,3.755631588,0.08324661,5.632858292,0.19685914,-0.15446728,0.053073256,0.021018222,0.045045562,0.968411859,0.054572617,1.693725485,0.091547053,2.127322685,0.046013821,2.567192487,0.029903852
