(+1/0),Type,AB,Site,M,Ion_pot_1.3-Ion_pot_1.1,Ion_pot_1.3-Ion_Energy.1,Electronegativity.3-Ion_pot_1.1,Electronegativity.3-Ion_Energy.1,Electronegativity.3-Elec_cond,Elec_Aff.2+Therm_cond.1,Group.2+At_rad_2.1,At_wt.3-Therm_cond.1,abs(Valence.3-Valence.2),abs(Elec_Aff.3-Elec_Aff.2),abs(Electronegativity.3-Electronegativity.2),At_wt.3-Density.2,abs(Ion_rad.3-Ion_rad.2),At_vol.1+Electronegativity,abs(Ox_state.3-Ox_state.2),MP/Electronegativity.3,Period.3-CM1,Ox_state.3/CM1,Electronegativity.3*Electronegativity,CM1/Cov_rad.2,abs(Cov_rad.3-At_rad_1.2),Heat_vap/Electronegativity.3,At_wt.3-CM5,PBE_latt_const+PBE_delta_H,Electronegativity.3*ICSD_vol.1,Electronegativity.3*Heat_vap.1,Thermal_expn.1/CM8,Electronegativity.3-Therm_cond,At_rad_1.1-Cov_rad.1,Ox_state.1*Heat_fusion,abs(Ion_pot_2.1-BP),At_vol.2+Valence.1,abs(At_rad_1-Eps_ion),Ion_pot_1.1/Period.1,At_wt.3+Ion_pot_1,At_vol.2+Ox_state.1,Therm_cond/Valence.1,abs(Density.2-Ion_pot_1.1),MP.1/Thermal_expn.1,Thermal_expn.3+Valence.1,abs(At_rad_2.1-Period)
1.10973038,II-VI,CdO,M_i_B,Sr,1.446884318,1.446770474,1.71099135,1.710861668,1.092055916,-2.171446958,-2.063400734,-0.316235505,-0.34076114,0.101186224,-0.286834449,-0.78921128,-0.5026148,-0.923130202,-0.486986371,0.676945602,-0.385762122,-0.297427888,0.66703251,-0.43456234,-0.413599729,0.128708565,-0.147610134,-0.383061644,0.520849155,0.676460394,0.282804825,0.770117682,2.759046375,1.698564835,2.852977428,-0.891360234,0.794752606,-0.066823893,0.637781171,-0.172502659,4.486851076,1.506062565,-1.13517728,-2.046579645,2.137162955
1.41844554,III-V,InP,M_i_B,Hf,0.247527996,0.247273421,0.426159226,0.425901895,0.062069182,-0.977547462,-0.500540476,-1.201826446,-0.742786022,-0.507752597,-0.487534093,0.059413234,-0.743222525,0.249134491,-0.537634526,0.338127109,-0.823050089,-0.308119459,0.222643784,-0.100901768,-0.692896983,0.267772914,-1.161403068,0.632877485,0.122071876,0.401607294,1.100088349,0.246968154,-0.834644207,-1.807892635,-1.200673604,-0.014202323,2.036793494,-0.958462026,0.091898918,0.711868187,0.008167752,-0.053375564,-0.196977261,0.049836223,-0.111422665
1.32578245,II-VI,CdTe,M_i_B,Ta,-0.504261794,-0.504546608,-0.210111298,-0.210388345,0.557097637,-0.500781431,0.057474841,-1.176513808,-0.578849158,-0.725230747,-0.602219604,0.730533531,-0.576074322,0.568635194,-0.277921422,0.283156375,-0.851653405,-0.306700059,0.295897387,0.047958288,-0.471504978,0.025551415,-0.97081282,0.999667243,-0.598738962,0.215995126,-2.002065435,0.229789694,-0.3566514,-0.418747652,-0.348197522,0.540706022,-1.272975274,-0.204329482,1.577713663,-0.199849675,-1.987278199,1.422289324,0.34640461,0.764262028,-0.848028299
0.91186975,II-VI,CdTe,M_B,Cr,-0.601362784,-0.601649909,-0.738314558,-0.738597653,-0.034168948,-0.47233698,0.191002014,0.98504197,2.079228153,1.841959024,0.609792919,2.239811881,-0.00618368,0.568635194,-0.31663644,-0.152082073,1.016226094,-0.279118646,-0.114302447,0.1292796,0.569374476,-0.088463787,1.601258705,0.999667243,0.524002199,-0.078830467,0.549167816,-0.367411803,-0.3566514,-0.418747652,-0.348197522,0.299841743,-1.272975274,-0.204329482,-0.657963543,-0.440713954,-1.987278199,-0.564863568,0.34640461,1.031890338,-0.848028299
1.88099143,IV-IV,SiC,M_B,Pd,0.319430188,0.319264341,0.082775449,0.082601786,-0.801061511,-0.516178365,-0.414304836,-1.121010512,0.702546255,-0.330819363,0.049157235,-0.143031779,1.523339764,-1.95627481,-0.576349545,0.208425348,-1.355845995,-0.297366441,0.210589759,0.064251636,1.957899473,0.070009858,-0.016922456,-0.634808845,-0.716386015,0.729728876,0.866460822,0.367986773,-0.034505527,0.609015155,-0.921848606,-1.054777061,-1.010929859,-0.323769842,1.121050959,-0.331110863,0.009141858,-0.734191892,-0.204493771,-0.322047148,-1.266345394
1.54737036,III-V,AlP,M_i_B,B,0.566323442,0.566076454,-0.216834424,-0.217099118,1.435392508,-0.785547413,0.701204083,0.430929191,-0.541773581,-0.605617765,-0.700121449,0.386402182,-0.215386096,-0.664629841,-0.746699476,-0.776115836,1.094753378,0.66334525,-0.18469369,0.277660679,-0.887093914,0.790978064,0.741826815,0.080040754,-0.28588998,-0.101540299,-3.065884672,1.35313343,-0.834644207,-0.932861949,-0.785051431,-0.604877666,-1.143152068,-0.958462026,-1.505728216,0.121192844,0.056092339,-0.093351773,-0.196977261,0.046677018,-0.479113426
1.44894252,II-VI,CdTe,M_i_A,Nb,-0.266108391,-0.266387537,-0.297002332,-0.297280374,0.459832496,-0.244781366,0.057474841,-0.319219481,-0.578849158,-0.702432911,-0.659562359,0.408958601,-0.576074322,0.568635194,-0.277921422,0.211558334,-0.390745557,-0.308031102,0.228418273,0.0339746,-0.465156406,0.006795569,-0.087281779,0.999667243,-0.414044645,0.167495424,0.295236664,0.131548241,-0.3566514,-0.418747652,-0.348197522,0.538737104,-1.272975274,-0.204329482,0.691022047,-0.201818593,-1.987278199,-0.274982913,0.34640461,0.766894699,-0.848028299
0.96985881,III-V,InAs,M_i_B,Ta,-0.255120189,-0.253715742,0.040703362,0.042123802,-0.132461101,0.627932258,-0.14359849,-0.067019801,-0.578849158,-0.725230747,-0.602219604,0.730533531,-0.576074322,-0.645924746,-0.277921422,0.23374701,-0.829346568,-0.306348069,0.179291281,0.054852749,-0.471504978,0.140196263,-1.073891038,0.789094109,-0.094016904,0.239659474,-0.928894519,0.050485249,0.206767512,0.839510702,-0.989032081,-0.191404926,1.124126583,-0.16445051,0.116653145,-0.934364935,0.008167752,1.002499335,-1.027046644,0.050889292,-0.499109841
0.73673139,III-V,InAs,M_i_B,W,-0.276341779,-0.274937837,-0.706559528,-0.705147645,-0.968941319,0.627932258,-0.010071317,-0.095278677,-0.377836717,-0.725230747,-0.516624632,1.247911672,-0.540885227,-0.645924746,-0.018208317,-0.215087416,-0.825753317,-0.305658657,-0.007124482,0.11804613,-0.34231732,-0.408383336,-1.1054658,0.789094109,-0.21063665,-0.257377993,-0.957524369,-0.794391242,0.206767512,0.839510702,-0.989032081,-0.281318839,1.124126583,-0.16445051,0.145881041,-1.024278848,0.008167752,1.559154214,-1.027046644,0.046150484,-0.499109841
0.94282506,III-V,AlAs,M_i_A,Te,-0.518975295,-0.517577128,-0.48064284,-0.47922837,1.377033423,1.553443607,1.325200415,0.45244945,-0.377836717,-0.361173447,-0.665715796,-0.63662619,-0.757735741,-1.559689078,-0.537634526,-0.960476566,-0.48443055,-0.314681525,-0.249609351,0.015542599,-0.444072951,0.961922589,-0.511034524,0.307037494,-0.175379517,-0.107110852,0.355307806,1.294188558,0.206767512,0.311026822,-0.573409908,0.438648773,-0.394172987,-0.16445051,-0.329512146,-0.304311236,0.056092339,-1.18420908,-1.027046644,0.083797681,-0.09142625
1.89833316,II-VI,CdS,M_i_B,Ti,0.168251955,0.16811179,0.178166754,0.178023658,0.51819158,-0.834519825,-0.813321213,0.070765585,-0.742786022,-0.580245314,-0.625156706,0.266246059,-0.549682501,-0.578876649,-0.537634526,0.254517159,0.079586112,-0.314085914,0.268905741,0.040186579,-0.711642565,0.018049077,0.325909693,0.394405416,-0.243535002,0.241050231,1.566060682,0.190493113,-1.578021871,-2.536060138,0.568528125,0.523642068,-0.880270324,3.740180856,0.237548045,1.25211689,-1.987278199,-0.621514732,-0.06953689,0.770317172,0.431339381
1.54116186,II-VI,ZnTe,M_i_A,Zr,-0.138778849,-0.139054965,-0.062396541,-0.062671897,0.856698752,-0.571892561,-0.076052332,-0.302837298,-0.742786022,-0.688984389,-0.50473692,-0.002326123,-0.752019799,0.353631822,-0.537634526,0.491933167,-0.444735099,-0.313420963,0.497043422,-0.042344496,-0.858513892,0.064942154,-0.060202796,0.572949704,-0.9127193,0.298444618,0.254863083,0.623289988,-0.3566514,-0.388238491,-0.497395226,0.750723922,-0.520249706,-0.204329482,0.856767619,0.010168224,0.251708658,-0.70770331,0.34640461,0.762682426,-0.940268638
1.36717487,II-VI,CdTe,M_i_A,Zr,-0.138778849,-0.139054965,-0.062396541,-0.062671897,0.722448378,-0.571892561,-0.076052332,-0.302837298,-0.742786022,-0.688984389,-0.50473692,-0.002326123,-0.752019799,0.568635194,-0.537634526,0.404873045,-0.394541841,-0.311827033,0.410611879,-0.053541472,-0.858513892,0.057436352,-0.071057065,0.999667243,-0.9127193,0.298444618,0.317115732,0.396800163,-0.3566514,-0.418747652,-0.348197522,0.750723922,-1.272975274,-0.204329482,0.674078106,0.010168224,-1.987278199,-0.70770331,0.34640461,0.762682426,-0.848028299
1.23874331,III-V,AlP,M_i_neut,Mo,0.141655839,0.141398745,-0.321103664,-0.321369552,1.318674338,-0.29488062,-0.233486129,-0.398004991,-0.377836717,-0.702432911,-0.631310142,0.711646222,-0.532087953,-0.664629841,-0.018208317,-1.144837296,-0.511705121,-0.308085911,-0.314525012,0.046757837,-0.29152875,1.132867115,-0.21265897,0.080040754,-0.352045956,-0.1831318,-1.505880161,1.235243687,-0.834644207,-0.932861949,-0.785051431,-0.289850816,-1.143152068,-0.958462026,-0.648369237,0.436219694,0.056092339,-0.70245616,-0.196977261,0.046940285,-0.479113426
0.79871017,III-V,GaP,M_B,Mg,0.038844021,0.03858448,0.145383097,0.14512255,-0.34986605,-2.613103439,-0.767594822,-0.099453897,-0.676020182,1.433377836,0.418234321,-0.604994792,1.413963169,0.410387021,1.370530781,0.157619798,0.29566565,-0.300470854,0.132531253,0.015108581,-0.657173464,0.170263404,0.132653317,0.202681919,-0.056072886,0.181897762,-2.90748124,-0.554135402,-0.834644207,-1.533857488,-1.064264276,0.010080997,0.496790711,-0.958462026,-0.951235276,0.736151507,0.038396913,0.032683295,-0.196977261,0.03875469,-1.309183511
1.62039162,II-VI,ZnO,M_A,Sb,1.522129614,1.52201756,0.214200423,0.214053603,-0.449189731,-0.258557577,-0.327547482,-0.633984624,1.738066909,1.022861556,0.894732426,-0.424417821,0.288123078,-1.138133574,1.920471384,-0.744646906,1.029465972,-0.287705367,-0.682247963,0.015182755,-0.400901874,-0.210609821,-0.519931591,-1.09399153,-0.869488198,-0.573745643,0.304160074,-0.695706512,2.759046375,1.481949792,2.703779725,-1.906665518,1.502734565,-0.066823893,1.149115667,-1.187807943,-0.386237965,0.634320017,-1.13517728,-2.632330427,0.939402109
1.61285351,II-VI,CdTe,M_B,Rb,0.009111631,0.008839035,-0.008429874,-0.008704612,0.782858241,-0.594008122,-0.476633852,0.659114035,1.677203272,1.779941505,1.091472064,0.506054413,0.864746428,0.568635194,-0.707984458,0.449341473,0.520317065,-0.301149362,0.452522105,-0.586828906,2.217163581,0.069085316,1.658178536,0.999667243,-1.027430062,0.328567027,0.20081623,0.457816398,-0.3566514,-0.418747652,-0.348197522,3.494082737,-1.272975274,-0.204329482,-0.320859286,2.753527039,-1.987278199,-0.69769423,0.34640461,1.258563323,-0.848028299
0.94292232,II-VI,CdO,M_A,Ir,1.271315999,1.271197976,0.209243426,0.209096549,-0.588988929,0.089886957,-1.128710521,-0.60118919,2.14009179,0.8452544,0.388691649,3.01154202,1.879056496,-0.923130202,1.660758279,-0.560491737,3.576477459,-0.267824308,-0.499216917,0.004432092,0.520496411,-0.195450912,-0.46219785,-0.383061644,-0.874092647,-0.577886013,0.327148333,-0.927800858,2.759046375,1.698564835,2.852977428,-2.54262597,0.794752606,-0.066823893,0.932506139,-1.823768395,4.486851076,0.256641365,-1.13517728,-2.67476488,2.137162955
1.09727356,II-VI,CdS,M_i_B,Rh,0.017342868,0.017199112,-0.464826897,-0.464977355,-0.201570467,-0.123408531,-0.145685347,-0.465039109,-0.377836717,-0.615441651,-0.562498836,1.066783504,-0.602466144,-0.578876649,-0.746699476,-0.275308345,-0.381286998,0.256887734,-0.230439697,0.110576728,-0.498261306,-0.120744181,-0.294724212,0.394405416,0.153033718,-0.271153064,0.744576089,-0.536493635,-1.578021871,-2.536060138,0.568528125,0.370066479,-0.880270324,3.740180856,0.791725899,1.0985413,-1.987278199,-0.176393784,-0.06953689,0.769264103,0.431339381
1.41356379,II-VI,CdTe,M_i_neut,Ta,-0.504261794,-0.504546608,-0.210111298,-0.210388345,0.557097637,-0.500781431,0.057474841,-1.176513808,-0.578849158,-0.725230747,-0.602219604,0.730533531,-0.576074322,0.568635194,-0.277921422,0.283156375,-0.906901431,-0.307571843,0.295897387,0.037472932,-0.471504978,0.025551415,-0.956514296,0.999667243,-0.598738962,0.215995126,-0.937284145,0.229789694,-0.3566514,-0.418747652,-0.348197522,0.540706022,-1.272975274,-0.204329482,1.577713663,-0.199849675,-1.987278199,1.422289324,0.34640461,0.764262028,-0.848028299
1.62405554,IV-IV,SiC,M_A,Bi,0.665523657,0.665366048,0.285536672,0.28536533,-0.574092189,-0.160622718,0.25333103,-2.02032991,2.037604863,2.648099205,0.101239338,-2.086112934,1.74805438,-1.95627481,1.804770281,0.094109798,2.946790202,-0.372726378,0.11866287,0.013798892,-0.404131865,-0.028002573,-2.240257236,-0.634808845,-0.091531874,0.052408436,0.507030741,0.597234328,-0.034505527,0.609015155,-0.921848606,-0.2409577,-1.010929859,-0.323769842,2.051208718,0.482708499,0.009141858,-1.206823394,-0.204493771,0.195645057,-1.266345394
1.45894478,II-VI,CdTe,M_i_neut,Sc,-0.185937939,-0.186215177,-0.088463851,-0.088739505,0.693268835,-0.798737064,-0.209579506,0.147693187,-0.541773581,-0.573358506,-0.521939746,-0.016917649,-0.672844334,0.568635194,-0.746699476,0.383393633,0.052015503,0.541761621,0.390368145,-0.029165356,-0.909434749,0.051809599,0.424079818,0.999667243,-0.857311005,0.283894708,0.579664543,0.367327727,-0.3566514,-0.418747652,-0.348197522,0.809791456,-1.272975274,-0.204329482,0.208098581,0.069235759,-1.987278199,-1.003959443,0.34640461,0.774002911,-0.848028299
0.13703451,II-VI,CdTe,M_B,Fe,-0.861680959,-0.861974279,-0.886029316,-0.886314102,-0.199519689,-0.756781497,0.45805636,0.947543285,2.079228153,1.69697359,0.512310234,2.324159681,-0.067764597,0.568635194,-0.31663644,-0.273798743,1.023818661,-0.279770263,-0.22901694,0.138893522,0.58151756,-0.120348725,1.608233083,0.999667243,0.837982538,-0.161279959,0.495575264,-0.534422272,-0.3566514,-0.418747652,-0.348197522,0.291309766,-1.272975274,-0.204329482,-0.619178999,-0.449245931,-1.987278199,-0.421183591,0.34640461,1.050055769,-0.848028299
1.20039102,II-VI,ZnSe,M_i_B,As,-0.725887665,-0.726120464,-0.550938822,-0.551162098,0.049398077,-0.387235665,0.945916948,-0.151312603,-0.578849158,-0.771300992,-0.631310142,0.101016328,-0.523290679,-0.575852771,-0.746699476,-0.272521027,0.077147991,0.477812854,-0.231994887,0.112244172,-0.770366447,-0.105404164,0.080256947,0.113828502,0.354484403,-0.154356435,-0.002159081,-0.192114067,-0.952719512,-0.388238491,0.004575055,0.685093328,-0.199871447,-0.146824247,0.692581395,-0.055462369,0.251708658,-1.200629294,0.020945576,0.788219335,-1.270414794
0.40933736,II-VI,CdTe,M_B,Co,-0.859323005,-0.859616269,-0.929474832,-0.929760116,-0.248152259,-0.429670302,0.591583534,0.917491755,1.476190832,1.863706839,0.483638857,2.493347568,0.020208141,0.568635194,-0.576349545,-0.309597763,1.027614944,-0.297895976,-0.262756496,0.147163854,0.720632067,-0.129726647,1.600137337,0.999667243,0.930329696,-0.18552981,0.468778988,-0.583542998,-0.3566514,-0.418747652,-0.348197522,0.265057529,-1.272975274,-0.204329482,-0.588096979,-0.475498169,-1.987278199,-0.205663626,0.34640461,1.053214974,-0.848028299
1.78679766,II-VI,CdS,M_i_neut,Ga,0.361840018,0.36170446,-0.056439038,-0.05658482,0.255575698,-0.770519809,0.388423346,-0.141928201,-0.541773581,-0.612867036,-0.779982146,0.211100969,-0.558479775,-0.578876649,-0.746699476,0.061202448,0.086424483,0.454209132,0.086712135,0.078157027,-0.847986779,-0.032591706,0.081430189,0.394405416,-0.09884101,0.054165245,1.613682977,-0.074758809,-1.578021871,-2.536060138,0.568528125,0.599773557,-0.880270324,3.740180856,0.457535266,1.328248378,-1.987278199,-0.909294802,-0.06953689,0.799539821,0.431339381
1.25590757,II-VI,CdTe,M_i_neut,Mo,-0.317747595,-0.318027969,-0.783592122,-0.783875735,-0.084852297,-0.244781366,0.191002014,-0.348758824,-0.377836717,-0.702432911,-0.631310142,0.711646222,-0.532087953,0.568635194,-0.018208317,-0.189390696,-0.440097242,-0.307334176,-0.149464761,0.056224258,-0.29152875,-0.098237166,-0.08658809,0.999667243,0.620243529,-0.104102905,-0.03294935,-0.418603892,-0.3566514,-0.418747652,-0.348197522,0.442260132,-1.272975274,-0.204329482,0.721574317,-0.298295566,-1.987278199,0.071613521,0.34640461,0.760313022,-0.848028299
0.68962187,II-VI,CdO,M_i_neut,Co,0.936387173,0.936261179,0.902904736,0.902765801,0.187490099,-0.479002078,-1.128710521,-0.036900977,-0.541773581,-0.761477106,-0.791869858,1.017908322,-0.584871596,-0.923130202,-0.486986371,0.011083819,0.086726845,-0.295173237,0.039476756,0.140412751,-0.480577637,-0.045720798,0.185547381,-0.383061644,-0.229765366,0.001499886,0.260064564,-0.143527826,2.759046375,1.698564835,2.852977428,-2.663386263,0.794752606,-0.066823893,0.348868045,-1.944528688,4.486851076,0.170090853,-1.13517728,-2.071590021,2.137162955
1.51634433,II-VI,CdTe,M_B,K,-0.029558823,-0.029832339,-0.008429874,-0.008704612,0.782858241,-0.583554786,-0.476633852,1.110631891,1.074165951,1.785269719,1.091472064,1.098570133,0.776773689,0.568635194,-0.707984458,0.449341473,0.997244677,-0.300243308,0.452522105,-0.380019617,2.209960819,0.069085316,1.647803225,0.999667243,-1.027430062,0.328567027,0.683149195,0.457816398,-0.3566514,-0.418747652,-0.348197522,2.808899339,-1.272975274,-0.204329482,-0.78786004,2.068343642,-1.987278199,-0.556534955,0.34640461,1.234869282,-0.848028299
1.6827464,II-VI,CdTe,M_i_B,Y,-0.148210667,-0.148487007,0.033183596,0.032909335,0.829440034,-0.927448208,-0.209579506,-0.280265057,-0.541773581,-0.507752597,-0.441659889,-0.39927701,-0.713749371,0.568635194,-0.746699476,0.483630891,-0.41817374,0.350744803,0.484838904,-0.170013948,-0.747095987,0.078067782,-0.024244458,0.999667243,-1.115883049,0.35179429,-0.514288838,0.504865761,-0.3566514,-0.418747652,-0.348197522,1.124818306,-1.272975274,-0.204329482,0.650731845,0.384262608,-1.987278199,-1.136222539,0.34640461,0.777425384,-0.848028299
1.08503386,II-VI,ZnSe,M_i_A,Te,-0.537015512,-0.537243815,-0.498804202,-0.499026881,0.107757161,0.417386765,1.079444121,-0.664262672,-0.377836717,-0.361173447,-0.665715796,-0.63662619,-0.757735741,-0.575852771,-0.537634526,-0.217259278,-0.403959686,-0.312126105,-0.179293322,0.017435142,-0.444072951,-0.093089973,-0.5071991,0.113828502,0.282998998,-0.117819312,0.326467556,-0.133169196,-0.952719512,-0.388238491,0.004575055,1.170759721,-0.199871447,-0.146824247,1.223120921,0.430204024,0.251708658,-1.153812302,0.020945576,0.797170417,-1.270414794
-0.23683876,II-VI,CdTe,M_B,B,-0.255215067,-0.255493953,-1.068500487,-1.068787362,-0.403776486,-0.735448159,1.125692226,1.386076332,1.476190832,1.707847498,0.391890448,1.861841427,-0.349277359,0.568635194,-0.31663644,-0.424154629,2.034618134,-0.272928282,-0.370723077,0.287606141,1.127148344,-0.159736,1.848097669,0.999667243,1.225840603,-0.263129333,1.058297057,-0.740729322,-0.3566514,-0.418747652,-0.348197522,0.127233282,-1.272975274,-0.204329482,-1.072749686,-0.613322415,-1.987278199,-0.867421454,0.34640461,1.031363804,-0.848028299
0.27786866,II-VI,CdTe,M_B,Be,-1.20405595,-1.204357418,-0.660112628,-0.660394827,0.05336968,-2.634115314,-0.343106679,1.403592142,1.275178391,0.740069729,0.661401398,1.786192931,-0.155737335,0.568635194,-0.576349545,-0.087643836,2.030821851,-0.295890367,-0.053571245,0.244768893,1.512495083,-0.071583526,1.867126227,0.999667243,0.357777314,-0.035180735,1.085093333,-0.278994495,-0.3566514,-0.418747652,-0.348197522,0.15348552,-1.272975274,-0.204329482,-1.090866126,-0.587070178,-1.987278199,-0.764492816,0.34640461,1.048739433,-0.848028299
0.33192442,III-V,GaSb,M_i_neut,W,-0.639945445,-0.640222376,-1.072604895,-1.072880631,-1.066577954,0.019161181,0.436758308,-0.69368363,-0.377836717,-0.725230747,-0.516624632,1.247911672,-0.540885227,0.692674934,-0.018208317,-0.160450981,-0.962680384,-0.307096108,0.085308353,0.060323218,-0.34231732,-0.908635559,-0.97088875,0.852112468,0.631487436,-0.147574038,-0.950526775,-1.27804139,0.802835624,0.674004326,-0.445038389,-0.281318839,0.502542868,-0.155270287,0.242920607,-1.024278848,0.038396913,2.171806521,2.436434779,0.046150484,-0.513812744
1.71706595,II-VI,ZnS,M_i_A,Zn,-0.438685528,-0.438840138,0.082586616,0.082442426,0.545450299,-0.976742084,0.254896172,-0.099736095,-0.34076114,-0.507752597,-0.688233737,0.539197307,-0.66404706,-0.793880021,-0.486986371,0.197203839,0.085439883,-0.295133363,0.215968412,0.084123974,-0.415729881,-0.000733535,0.126894721,-0.155104329,-0.184585598,0.164911904,1.767952601,0.30891734,-1.578021871,-2.258426773,0.419330422,0.429134013,-0.160655445,3.740180856,0.596585873,1.157608835,0.251708658,-1.165566106,-0.06953689,0.827182868,-0.766421465
1.75338429,II-VI,CdS,M_A,Zr,0.908748952,0.90862641,-0.054972077,-0.055117842,0.257217803,-0.621186437,-0.813321213,0.382285397,1.939079349,1.207717984,0.887573622,1.192449704,2.063799246,-0.578876649,1.660758279,0.062411221,1.09311935,-0.300057779,0.087851369,0.046130385,0.930429449,-0.032275056,0.734202916,0.394405416,-0.099745763,0.055333814,0.923159696,-0.073100222,-1.578021871,-2.536060138,0.568528125,0.750723922,-0.880270324,3.740180856,-0.084654023,1.479198744,-1.987278199,-1.03532987,-0.06953689,0.176883197,0.431339381
1.12238655,II-VI,ZnTe,M_B,Li,-0.277379839,-0.277659253,-0.147455528,-0.147731858,0.761484389,-0.502203654,-0.476633852,1.423760028,1.074165951,1.826735553,0.999723655,1.538401693,0.116978153,0.353631822,-0.707984458,0.401772188,2.023261073,-0.299388013,0.411059451,0.078406211,2.165636133,0.04485123,1.890108833,0.572949704,-0.731919155,0.250967505,1.106171338,0.527119899,-0.3566514,-0.388238491,-0.497395226,0.685093328,-0.520249706,-0.204329482,-0.929036071,-0.055462369,0.251708658,-0.487215668,0.34640461,1.140093122,-0.940268638
1.5819955,II-VI,CdTe,M_i_neut,Ba,0.127198416,0.126928631,0.319924008,0.31965303,1.150415001,-1.297226081,-0.343106679,-0.751789352,-0.34076114,-0.319271534,-0.252428796,-1.354340183,-0.361858419,0.568635194,-0.486986371,0.719904426,-0.949925976,-0.296842221,0.707519978,-0.453272853,-0.409721319,0.139962073,-0.515183869,0.999667243,-1.725374294,0.511843305,-0.441358612,0.829062554,-0.3566514,-0.418747652,-0.348197522,2.400677047,-1.272975274,-0.204329482,1.138425075,1.660121349,-1.987278199,-1.12999451,0.34640461,0.801909225,-0.848028299
1.69409859,II-VI,CdS,M_i_neut,As,-0.536776435,-0.536933379,-0.360557656,-0.36070692,-0.084852297,-0.429186387,0.655477692,-0.192548991,-0.578849158,-0.771300992,-0.631310142,0.101016328,-0.523290679,-0.578876649,-0.746699476,-0.189390696,0.092073319,0.439835861,-0.149464761,0.11747061,-0.770366447,-0.098237166,0.022667969,0.394405416,0.088725277,-0.18809307,1.566060682,-0.418603892,-1.578021871,-2.536060138,0.568528125,0.685093328,-0.880270324,3.740180856,0.509891883,1.41356815,-1.987278199,-0.881987205,-0.06953689,0.788219335,0.431339381
